date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:03:13	45814/45814	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:11%20GMT	https://daddylive.fun/stream/stream-24.php	F:/sports/dady/daddylive.fun/stream/stream-24.html	(from https://daddylive.fun/)
20:03:13	45829/45829	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:11%20GMT	https://daddylive.fun/stream/stream-194.php	F:/sports/dady/daddylive.fun/stream/stream-194.html	(from https://daddylive.fun/)
20:03:13	45810/45810	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:11%20GMT	https://daddylive.fun/stream/stream-4.php	F:/sports/dady/daddylive.fun/stream/stream-4.html	(from https://daddylive.fun/)
20:03:13	45810/45810	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:12%20GMT	https://daddylive.fun/stream/stream-5.php	F:/sports/dady/daddylive.fun/stream/stream-5.html	(from https://daddylive.fun/)
20:03:14	45810/45810	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:12%20GMT	https://daddylive.fun/stream/stream-6.php	F:/sports/dady/daddylive.fun/stream/stream-6.html	(from https://daddylive.fun/)
20:03:14	45829/45829	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:12%20GMT	https://daddylive.fun/stream/stream-138.php	F:/sports/dady/daddylive.fun/stream/stream-138.html	(from https://daddylive.fun/)
20:03:14	49452/49452	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:12%20GMT	https://daddylive.fun/stream/stream-403.php	F:/sports/dady/daddylive.fun/stream/stream-403.html	(from https://daddylive.fun/)
20:03:14	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:13%20GMT	https://daddylive.fun/stream/stream-142.php	F:/sports/dady/daddylive.fun/stream/stream-142.html	(from https://daddylive.fun/)
20:03:15	45810/45810	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:13%20GMT	https://daddylive.fun/stream/stream-7.php	F:/sports/dady/daddylive.fun/stream/stream-7.html	(from https://daddylive.fun/)
20:03:15	46239/46239	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:13%20GMT	https://daddylive.fun/stream/stream-61.php	F:/sports/dady/daddylive.fun/stream/stream-61.html	(from https://daddylive.fun/)
20:03:15	46269/46269	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:13%20GMT	https://daddylive.fun/stream/stream-74.php	F:/sports/dady/daddylive.fun/stream/stream-74.html	(from https://daddylive.fun/)
20:03:15	45829/45829	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:14%20GMT	https://daddylive.fun/stream/stream-122.php	F:/sports/dady/daddylive.fun/stream/stream-122.html	(from https://daddylive.fun/)
20:03:16	45830/45830	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:14%20GMT	https://daddylive.fun/stream/stream-119.php	F:/sports/dady/daddylive.fun/stream/stream-119.html	(from https://daddylive.fun/)
20:03:16	46256/46256	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:14%20GMT	https://daddylive.fun/stream/stream-98.php	F:/sports/dady/daddylive.fun/stream/stream-98.html	(from https://daddylive.fun/)
20:03:16	45216/45216	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:14%20GMT	https://daddylive.fun/stream/stream-73.php	F:/sports/dady/daddylive.fun/stream/stream-73.html	(from https://daddylive.fun/)
